DateKey,ProductKey,UnitsBalance,UnitsIn,CostIn,UnitsOut,TotalOut
20070918,28,0.0,0.0,0.0,1.0,916.99
20070918,33,0.0,0.0,0.0,1.0,409.5
20070918,83,0.0,0.0,0.0,1.0,171.57
20070918,84,0.0,0.0,0.0,1.0,179.71
20070918,88,0.0,8.0,6417.52,0.0,0.0
20070918,89,0.0,0.0,0.0,1.0,670.57
20070918,93,0.0,17.0,6944.33,0.0,0.0
20070918,97,0.0,0.0,0.0,1.0,711.41
20070918,103,0.0,0.0,0.0,2.0,541.58
20070918,113,0.0,0.0,0.0,1.0,212.47
20070918,116,0.0,16.0,3400.8,0.0,0.0
20070918,117,0.0,0.0,0.0,1.0,186.47
20070918,118,0.0,0.0,0.0,1.0,220.5
20070919,18,0.0,0.0,0.0,1.0,719.85
20070919,19,0.0,0.0,0.0,2.0,1447.12
20070919,20,0.0,0.0,0.0,1.0,726.53
20070919,21,0.0,0.0,0.0,2.0,1412.98
20070919,23,0.0,0.0,0.0,3.0,1962.66
20070919,24,0.0,0.0,0.0,1.0,1023.94
20070919,25,0.0,0.0,0.0,1.0,1000.22
20070919,27,0.0,0.0,0.0,2.0,1753.16
20070919,28,0.0,0.0,0.0,1.0,918.46
20070919,31,0.0,0.0,0.0,1.0,550.34
20070919,32,0.0,0.0,0.0,3.0,1360.35
20070919,33,0.0,0.0,0.0,1.0,410.64
20070919,79,0.0,0.0,0.0,1.0,470.35
20070919,89,0.0,0.0,0.0,1.0,667.82
20070919,92,0.0,0.0,0.0,1.0,405.33
20070919,95,0.0,0.0,0.0,2.0,1413.2
20070919,96,0.0,0.0,0.0,1.0,536.43
20070919,98,0.0,0.0,0.0,1.0,601.13
20070919,103,0.0,0.0,0.0,1.0,270.84
20070919,109,0.0,0.0,0.0,1.0,76.03
20070919,111,0.0,0.0,0.0,1.0,200.64
20070919,112,0.0,0.0,0.0,1.0,159.8
20070919,116,0.0,0.0,0.0,1.0,211.87
20070920,18,0.0,0.0,0.0,2.0,1446.32
20070920,22,0.0,0.0,0.0,1.0,729.1
20070920,23,0.0,0.0,0.0,1.0,657.23
20070920,24,0.0,0.0,0.0,1.0,1019.23
20070920,26,0.0,0.0,0.0,4.0,3289.88
20070920,31,0.0,0.0,0.0,1.0,549.96
20070920,32,0.0,0.0,0.0,1.0,453.0
20070920,75,0.0,0.0,0.0,1.0,397.43
20070920,77,0.0,0.0,0.0,1.0,633.23
20070920,78,0.0,0.0,0.0,1.0,625.79
20070920,79,0.0,0.0,0.0,2.0,941.92
20070920,89,0.0,0.0,0.0,1.0,665.48
20070920,93,0.0,0.0,0.0,1.0,409.31
20070920,95,0.0,0.0,0.0,1.0,709.92
20070920,98,0.0,0.0,0.0,1.0,599.39
20070920,99,0.0,0.0,0.0,1.0,255.05
20070920,102,0.0,0.0,0.0,1.0,318.66
20070920,113,0.0,0.0,0.0,1.0,212.05
20070920,117,0.0,0.0,0.0,1.0,186.02
20070921,21,0.0,0.0,0.0,1.0,707.2
20070921,22,0.0,0.0,0.0,1.0,729.32
20070921,26,0.0,28.0,23075.08,0.0,0.0
20070921,27,0.0,0.0,0.0,1.0,880.53
20070921,28,0.0,0.0,0.0,2.0,1842.06
20070921,29,0.0,0.0,0.0,1.0,427.62
20070921,32,0.0,0.0,0.0,1.0,455.22
20070921,33,0.0,0.0,0.0,1.0,409.33
20070921,92,0.0,0.0,0.0,1.0,404.47
20070921,98,0.0,19.0,11421.47,0.0,0.0
20070921,99,0.0,0.0,0.0,2.0,512.3
20070921,101,0.0,0.0,0.0,1.0,162.58
20070921,104,0.0,0.0,0.0,1.0,307.85
20070921,105,0.0,0.0,0.0,1.0,304.31
20070921,117,0.0,0.0,0.0,1.0,186.95
20070921,118,0.0,0.0,0.0,1.0,219.77
20070922,18,0.0,0.0,0.0,1.0,729.32
20070922,19,0.0,0.0,0.0,1.0,726.96
20070922,21,0.0,0.0,0.0,2.0,1407.46
20070922,22,0.0,0.0,0.0,2.0,1451.94
20070922,24,0.0,0.0,0.0,1.0,1020.96
20070922,26,0.0,0.0,0.0,2.0,1655.96
20070922,27,0.0,0.0,0.0,1.0,877.8
20070922,30,0.0,0.0,0.0,1.0,485.79
20070922,33,0.0,0.0,0.0,1.0,408.76
20070922,76,0.0,0.0,0.0,1.0,464.4
20070922,78,0.0,0.0,0.0,1.0,623.29
20070922,91,0.0,0.0,0.0,1.0,717.61
20070922,93,0.0,0.0,0.0,1.0,408.2
20070922,95,0.0,0.0,0.0,1.0,714.61
20070922,99,0.0,0.0,0.0,2.0,511.16
20070922,116,0.0,0.0,0.0,2.0,421.7
20070922,117,0.0,0.0,0.0,2.0,374.84
20070923,18,0.0,0.0,0.0,1.0,725.96
20070923,19,0.0,0.0,0.0,3.0,2173.23
20070923,20,0.0,0.0,0.0,1.0,730.81
20070923,23,0.0,0.0,0.0,2.0,1325.8
20070923,25,0.0,0.0,0.0,1.0,998.61
20070923,28,0.0,0.0,0.0,1.0,918.17
20070923,29,0.0,0.0,0.0,1.0,430.31
20070923,31,0.0,0.0,0.0,2.0,1104.98
20070923,33,0.0,0.0,0.0,1.0,409.41
20070923,76,0.0,0.0,0.0,1.0,465.47
20070923,79,0.0,0.0,0.0,1.0,473.07
20070923,99,0.0,0.0,0.0,3.0,764.31
20070923,116,0.0,0.0,0.0,2.0,422.28
20070923,118,0.0,0.0,0.0,1.0,218.11
20070924,19,0.0,21.0,15150.24,1.0,721.44
20070924,20,0.0,0.0,0.0,1.0,728.62
20070924,21,0.0,0.0,0.0,1.0,700.78
20070924,22,0.0,0.0,0.0,1.0,727.7
20070924,25,0.0,0.0,0.0,1.0,995.01
20070924,31,0.0,0.0,0.0,1.0,555.14
20070924,84,0.0,0.0,0.0,1.0,180.86
20070924,89,0.0,0.0,0.0,1.0,667.74
20070924,94,0.0,0.0,0.0,1.0,379.18
20070924,96,0.0,0.0,0.0,1.0,535.62
20070924,97,0.0,0.0,0.0,1.0,713.54
20070924,102,0.0,0.0,0.0,1.0,318.27
20070924,104,0.0,0.0,0.0,1.0,308.96
20070924,114,0.0,0.0,0.0,1.0,170.64
20070924,118,0.0,0.0,0.0,1.0,218.72
20070925,18,0.0,0.0,0.0,1.0,728.0
20070925,21,0.0,0.0,0.0,1.0,702.67
20070925,23,0.0,0.0,0.0,1.0,661.23
20070925,25,0.0,0.0,0.0,1.0,992.93
20070925,26,0.0,0.0,0.0,1.0,828.55
20070925,27,0.0,0.0,0.0,2.0,1750.84
20070925,29,0.0,0.0,0.0,1.0,428.85
20070925,31,0.0,0.0,0.0,1.0,556.86
20070925,76,0.0,0.0,0.0,1.0,461.15
20070925,89,0.0,22.0,14663.66,0.0,0.0
20070925,95,0.0,0.0,0.0,1.0,713.24
20070925,96,0.0,0.0,0.0,1.0,537.71
20070925,98,0.0,0.0,0.0,1.0,598.07
20070925,99,0.0,0.0,0.0,1.0,254.51
20070925,100,0.0,0.0,0.0,2.0,384.66
20070925,111,0.0,0.0,0.0,1.0,200.61
20070925,117,0.0,0.0,0.0,1.0,186.4
20070926,18,0.0,16.0,11702.72,0.0,0.0
20070926,19,0.0,0.0,0.0,3.0,2165.82
20070926,22,0.0,0.0,0.0,1.0,729.74
20070926,25,0.0,0.0,0.0,1.0,995.71
20070926,28,0.0,0.0,0.0,1.0,921.0
20070926,31,0.0,0.0,0.0,1.0,556.31
20070926,85,0.0,0.0,0.0,1.0,171.41
20070926,91,0.0,0.0,0.0,1.0,716.03
20070926,93,0.0,0.0,0.0,1.0,406.08
20070926,96,0.0,14.0,7515.2,0.0,0.0
20070926,97,0.0,0.0,0.0,1.0,717.82
20070926,98,0.0,0.0,0.0,1.0,599.14
20070926,99,0.0,0.0,0.0,1.0,254.61
20070926,108,0.0,0.0,0.0,1.0,80.22
20070926,112,0.0,0.0,0.0,1.0,159.72
20070926,116,0.0,0.0,0.0,1.0,210.64
20070926,117,0.0,7.0,1304.66,1.0,186.38
20070926,118,0.0,0.0,0.0,1.0,217.76
20070927,18,0.0,0.0,0.0,1.0,732.81
20070927,19,0.0,0.0,0.0,1.0,718.4
20070927,21,0.0,0.0,0.0,1.0,704.77
20070927,23,0.0,0.0,0.0,2.0,1323.76
20070927,27,0.0,0.0,0.0,1.0,875.51
20070927,28,0.0,0.0,0.0,1.0,917.32
20070927,30,0.0,0.0,0.0,1.0,486.47
20070927,31,0.0,23.0,12853.78,1.0,558.86
20070927,32,0.0,0.0,0.0,1.0,455.71
20070927,33,0.0,0.0,0.0,2.0,815.12
20070927,75,0.0,0.0,0.0,2.0,794.52
20070927,78,0.0,0.0,0.0,1.0,624.71
20070927,91,0.0,14.0,10033.38,1.0,716.67
20070927,95,0.0,0.0,0.0,1.0,711.74
20070927,96,0.0,0.0,0.0,1.0,536.53
20070927,99,0.0,10.0,2555.8,0.0,0.0
20070927,102,0.0,0.0,0.0,1.0,318.94
20070927,104,0.0,0.0,0.0,1.0,310.32
20070927,107,0.0,0.0,0.0,1.0,62.06
20070927,116,0.0,0.0,0.0,1.0,210.51
20070928,18,0.0,0.0,0.0,1.0,732.95
20070928,20,0.0,0.0,0.0,1.0,726.93
20070928,22,0.0,0.0,0.0,2.0,1463.12
20070928,23,0.0,13.0,8585.59,0.0,0.0
20070928,27,0.0,0.0,0.0,1.0,879.18
20070928,30,0.0,0.0,0.0,2.0,973.42
20070928,76,0.0,0.0,0.0,1.0,456.14
20070928,99,0.0,0.0,0.0,1.0,255.73
20070928,100,0.0,0.0,0.0,1.0,193.83
20070928,104,0.0,0.0,0.0,1.0,309.91
20070928,107,0.0,0.0,0.0,1.0,61.86
20070928,112,0.0,0.0,0.0,1.0,160.37
20070929,18,0.0,0.0,0.0,1.0,734.27
20070929,19,0.0,0.0,0.0,1.0,713.38
20070929,20,0.0,0.0,0.0,1.0,726.57
20070929,21,0.0,0.0,0.0,1.0,702.31
20070929,22,0.0,6.0,4396.38,1.0,732.73
20070929,29,0.0,0.0,0.0,1.0,431.08
20070929,91,0.0,0.0,0.0,1.0,716.02
20070929,92,0.0,0.0,0.0,1.0,403.3
20070929,96,0.0,0.0,0.0,2.0,1064.92
20070929,102,0.0,0.0,0.0,1.0,319.8
20070929,112,0.0,9.0,1436.58,0.0,0.0
20070929,117,0.0,0.0,0.0,1.0,187.3
20070930,19,0.0,0.0,0.0,1.0,711.6
20070930,20,0.0,0.0,0.0,1.0,729.11
20070930,24,0.0,0.0,0.0,1.0,1017.17
20070930,25,0.0,0.0,0.0,1.0,1000.17
20070930,27,0.0,0.0,0.0,2.0,1752.74
20070930,28,0.0,0.0,0.0,1.0,918.22
20070930,31,0.0,0.0,0.0,1.0,561.32
20070930,87,0.0,0.0,0.0,1.0,171.69
20070930,88,0.0,0.0,0.0,1.0,806.24
20070930,89,0.0,0.0,0.0,1.0,670.54
20070930,97,0.0,0.0,0.0,1.0,718.82
20070930,111,0.0,0.0,0.0,1.0,200.27
20070930,113,0.0,0.0,0.0,1.0,214.11
20070930,117,0.0,0.0,0.0,3.0,563.58
20071001,1,0.0,0.0,0.0,10.0,4525.5
20071001,2,0.0,0.0,0.0,12.0,5796.24
20071001,6,0.0,0.0,0.0,26.0,3254.16
20071001,9,0.0,0.0,0.0,3.0,378.9
20071001,11,0.0,0.0,0.0,31.0,4544.29
20071001,12,0.0,0.0,0.0,2.0,780.12
20071001,13,0.0,0.0,0.0,14.0,6164.76
20071001,14,0.0,0.0,0.0,23.0,8596.94
20071001,16,0.0,0.0,0.0,12.0,4966.2
20071001,17,0.0,0.0,0.0,36.0,15587.64
20071001,18,0.0,0.0,0.0,66.0,48427.5
20071001,19,0.0,0.0,0.0,49.0,34997.27
20071001,20,0.0,0.0,0.0,41.0,29986.17
20071001,21,0.0,0.0,0.0,62.0,43516.56
20071001,22,0.0,0.0,0.0,72.0,52593.12
20071001,23,0.0,0.0,0.0,52.0,34351.72
20071001,24,0.0,0.0,0.0,12.0,12177.96
20071001,25,0.0,0.0,0.0,46.0,45860.62
20071001,26,0.0,0.0,0.0,37.0,30618.98
20071001,27,0.0,0.0,0.0,22.0,19299.5
20071001,28,0.0,0.0,0.0,18.0,16549.56
20071001,29,0.0,0.0,0.0,46.0,19841.18
20071001,30,0.0,0.0,0.0,37.0,18139.99
20071001,31,0.0,0.0,0.0,27.0,15195.06
20071001,32,0.0,0.0,0.0,20.0,9170.6
20071001,33,0.0,0.0,0.0,65.0,26425.1
20071001,34,0.0,0.0,0.0,31.0,6529.22
20071001,35,0.0,0.0,0.0,2.0,518.96
20071001,37,0.0,0.0,0.0,51.0,9576.27
20071001,38,0.0,0.0,0.0,30.0,7216.5
20071001,40,0.0,0.0,0.0,6.0,3250.08
20071001,43,0.0,0.0,0.0,19.0,5651.17
20071001,44,0.0,0.0,0.0,17.0,1953.13
20071001,46,0.0,0.0,0.0,2.0,693.94
20071001,47,0.0,0.0,0.0,16.0,5320.64
20071001,48,0.0,0.0,0.0,8.0,2740.96
20071001,49,0.0,0.0,0.0,7.0,2119.88
20071001,50,0.0,0.0,0.0,30.0,8976.0
20071001,51,0.0,0.0,0.0,24.0,7776.72
20071001,52,0.0,0.0,0.0,6.0,631.5
20071001,53,0.0,0.0,0.0,13.0,1571.05
20071001,56,0.0,0.0,0.0,10.0,1070.6
20071001,57,0.0,0.0,0.0,13.0,1328.99
20071001,61,0.0,0.0,0.0,58.0,6807.46
20071001,62,0.0,0.0,0.0,34.0,3980.38
20071001,63,0.0,0.0,0.0,9.0,1118.79
20071001,64,0.0,0.0,0.0,26.0,2027.48
20071001,65,0.0,0.0,0.0,27.0,2592.54
20071001,67,0.0,0.0,0.0,29.0,2240.25
20071001,68,0.0,0.0,0.0,18.0,1296.0
20071001,69,0.0,0.0,0.0,24.0,1811.76
20071001,70,0.0,0.0,0.0,31.0,2965.77
20071001,74,0.0,0.0,0.0,14.0,1254.54
20071001,75,0.0,0.0,0.0,39.0,15309.45
20071001,76,0.0,0.0,0.0,64.0,29096.32
20071001,77,0.0,0.0,0.0,29.0,18373.82
20071001,78,0.0,0.0,0.0,12.0,7563.36
20071001,79,0.0,0.0,0.0,77.0,36545.74
20071001,80,0.0,0.0,0.0,31.0,5509.01
20071001,81,0.0,0.0,0.0,23.0,4225.79
20071001,82,0.0,0.0,0.0,6.0,1244.7
20071001,83,0.0,0.0,0.0,55.0,9397.3
20071001,84,0.0,0.0,0.0,25.0,4570.5
20071001,85,0.0,0.0,0.0,24.0,4141.68
20071001,86,0.0,0.0,0.0,10.0,1694.5
20071001,87,0.0,0.0,0.0,29.0,5000.47
20071001,88,0.0,0.0,0.0,40.0,32172.4
20071001,89,0.0,0.0,0.0,29.0,19531.21
20071001,90,0.0,0.0,0.0,8.0,5869.12
20071001,91,0.0,0.0,0.0,51.0,36787.32
20071001,92,0.0,0.0,0.0,30.0,12174.0
20071001,93,0.0,0.0,0.0,11.0,4480.63
20071001,94,0.0,0.0,0.0,60.0,22691.4
20071001,95,0.0,0.0,0.0,89.0,63464.12
20071001,96,0.0,0.0,0.0,67.0,35960.24
20071001,97,0.0,0.0,0.0,14.0,10063.48
20071001,98,0.0,0.0,0.0,86.0,50905.98
20071001,99,0.0,0.0,0.0,35.0,8962.1
20071001,100,0.0,0.0,0.0,8.0,1559.52
20071001,101,0.0,0.0,0.0,36.0,5886.36
20071001,102,0.0,0.0,0.0,21.0,6707.61
20071001,103,0.0,0.0,0.0,29.0,7715.45
20071001,104,0.0,0.0,0.0,23.0,7104.47
20071001,105,0.0,0.0,0.0,19.0,5821.03
20071001,106,0.0,0.0,0.0,25.0,2017.75
20071001,107,0.0,0.0,0.0,34.0,2119.56
20071001,108,0.0,0.0,0.0,16.0,1290.4
20071001,109,0.0,0.0,0.0,26.0,1940.9
20071001,110,0.0,0.0,0.0,26.0,1661.66
20071001,111,0.0,0.0,0.0,18.0,3617.1
20071001,112,0.0,0.0,0.0,23.0,3668.5
20071001,113,0.0,0.0,0.0,16.0,3408.96
20071001,114,0.0,0.0,0.0,24.0,4044.0
20071001,115,0.0,0.0,0.0,19.0,4043.96
20071001,116,0.0,0.0,0.0,25.0,5254.75
20071001,117,0.0,0.0,0.0,107.0,20142.75
20071001,118,0.0,0.0,0.0,69.0,15048.9
20071002,18,0.0,58.0,42472.82,1.0,732.29
20071002,19,0.0,47.0,33719.68,1.0,717.44
20071002,20,0.0,48.0,35204.16,3.0,2200.26
20071002,21,0.0,79.0,55570.18,3.0,2110.26
20071002,22,0.0,76.0,55481.52,1.0,730.02
20071002,23,0.0,42.0,27864.9,0.0,0.0
20071002,24,0.0,14.0,14268.8,1.0,1019.2
20071002,25,0.0,56.0,55841.52,1.0,997.17
20071002,26,0.0,38.0,31327.2,0.0,0.0
20071002,27,0.0,37.0,32584.79,0.0,0.0
20071002,28,0.0,11.0,10085.24,0.0,0.0
20071002,29,0.0,40.0,17243.2,0.0,0.0
20071002,30,0.0,56.0,27457.92,0.0,0.0
20071002,31,0.0,25.0,14030.25,0.0,0.0
20071002,32,0.0,14.0,6395.06,0.0,0.0
20071002,33,0.0,82.0,33236.24,0.0,0.0
20071002,34,0.0,73.0,15312.48,0.0,0.0
20071002,35,0.0,59.0,15336.46,0.0,0.0
20071002,37,0.0,40.0,7542.8,0.0,0.0
20071002,44,0.0,123.0,14157.3,0.0,0.0
20071002,61,0.0,137.0,16137.23,0.0,0.0
20071002,64,0.0,122.0,9473.3,0.0,0.0
20071002,67,0.0,63.0,4885.02,0.0,0.0
20071002,75,0.0,38.0,14848.12,0.0,0.0
20071002,76,0.0,53.0,24078.43,0.0,0.0
20071002,77,0.0,29.0,18375.85,0.0,0.0
20071002,78,0.0,26.0,16385.72,0.0,0.0
20071002,79,0.0,85.0,40307.0,0.0,0.0
20071002,80,0.0,47.0,8385.74,0.0,0.0
20071002,81,0.0,40.0,7370.4,1.0,184.26
20071002,82,0.0,4.0,827.88,0.0,0.0
20071002,83,0.0,73.0,12439.2,0.0,0.0
20071002,84,0.0,30.0,5505.9,0.0,0.0
20071002,85,0.0,27.0,4678.56,0.0,0.0
20071002,87,0.0,43.0,7437.28,0.0,0.0
20071002,88,0.0,50.0,40215.5,0.0,0.0
20071002,89,0.0,25.0,16876.0,0.0,0.0
20071002,90,0.0,24.0,17577.36,0.0,0.0
20071002,91,0.0,43.0,30867.98,0.0,0.0
20071002,92,0.0,47.0,19148.74,0.0,0.0
20071002,94,0.0,76.0,28788.04,0.0,0.0
20071002,95,0.0,93.0,65991.87,0.0,0.0
20071002,96,0.0,60.0,32338.8,2.0,1077.96
20071002,97,0.0,34.0,24349.44,0.0,0.0
20071002,98,0.0,84.0,49896.0,1.0,594.0
20071002,99,0.0,43.0,10994.24,1.0,255.68
20071002,101,0.0,37.0,6023.23,0.0,0.0
20071002,102,0.0,4.0,1279.32,1.0,319.83
20071002,103,0.0,41.0,10896.16,0.0,0.0
20071002,104,0.0,38.0,11737.82,0.0,0.0
20071002,105,0.0,19.0,5824.07,1.0,306.53
20071002,106,0.0,26.0,2096.9,0.0,0.0
20071002,107,0.0,42.0,2607.78,0.0,0.0
20071002,109,0.0,13.0,966.94,0.0,0.0
20071002,110,0.0,32.0,2046.72,0.0,0.0
20071002,111,0.0,32.0,6426.56,0.0,0.0
20071002,112,0.0,22.0,3498.66,0.0,0.0
20071002,114,0.0,33.0,5575.68,0.0,0.0
20071002,115,0.0,24.0,5084.64,1.0,211.86
20071002,116,0.0,34.0,7129.46,1.0,209.69
20071002,117,0.0,124.0,23453.36,0.0,0.0
20071002,118,0.0,68.0,14818.56,0.0,0.0
20071003,18,0.0,0.0,0.0,1.0,731.41
20071003,19,0.0,0.0,0.0,1.0,718.52
20071003,21,0.0,0.0,0.0,1.0,703.42
20071003,22,0.0,0.0,0.0,1.0,733.38
20071003,32,0.0,0.0,0.0,2.0,909.2
20071003,33,0.0,0.0,0.0,1.0,404.06
20071003,76,0.0,0.0,0.0,1.0,452.45
20071003,79,0.0,0.0,0.0,1.0,474.62
20071003,88,0.0,0.0,0.0,1.0,806.16
20071003,91,0.0,0.0,0.0,1.0,718.94
20071003,93,0.0,0.0,0.0,1.0,405.38
20071003,94,0.0,0.0,0.0,1.0,377.01
20071003,99,0.0,0.0,0.0,2.0,510.58
20071003,103,0.0,0.0,0.0,1.0,265.17
20071003,116,0.0,0.0,0.0,1.0,209.06
20071003,117,0.0,0.0,0.0,1.0,189.9
20071003,118,0.0,0.0,0.0,1.0,217.14
20071004,19,0.0,0.0,0.0,1.0,716.36
20071004,21,0.0,0.0,0.0,1.0,701.52
20071004,27,0.0,0.0,0.0,2.0,1767.5
20071004,29,0.0,0.0,0.0,1.0,431.98
20071004,33,0.0,0.0,0.0,1.0,402.97
20071004,79,0.0,0.0,0.0,1.0,474.72
20071004,89,0.0,0.0,0.0,2.0,1356.56
20071004,90,0.0,0.0,0.0,1.0,735.54
20071004,91,0.0,0.0,0.0,1.0,718.36
20071004,93,0.0,0.0,0.0,1.0,405.42
20071004,95,0.0,0.0,0.0,1.0,709.23
20071004,99,0.0,0.0,0.0,1.0,254.19
20071004,102,0.0,0.0,0.0,1.0,320.82
20071004,103,0.0,0.0,0.0,1.0,264.0
20071004,105,0.0,0.0,0.0,2.0,608.64
20071004,116,0.0,0.0,0.0,2.0,418.46
20071004,117,0.0,0.0,0.0,1.0,189.17
20071005,18,0.0,0.0,0.0,3.0,2179.11
20071005,20,0.0,0.0,0.0,2.0,1474.9
20071005,22,0.0,0.0,0.0,1.0,731.32
20071005,23,0.0,0.0,0.0,1.0,664.71
20071005,27,0.0,0.0,0.0,1.0,886.13
20071005,28,0.0,0.0,0.0,1.0,919.86
20071005,32,0.0,0.0,0.0,1.0,454.28
20071005,79,0.0,0.0,0.0,1.0,474.96
20071005,88,0.0,0.0,0.0,1.0,806.88
20071005,91,0.0,0.0,0.0,1.0,715.27
20071005,96,0.0,0.0,0.0,1.0,540.16
20071005,97,0.0,0.0,0.0,1.0,720.31
20071005,100,0.0,0.0,0.0,2.0,387.16
20071005,102,0.0,23.0,7408.3,0.0,0.0
20071005,108,0.0,0.0,0.0,1.0,81.27
20071005,109,0.0,0.0,0.0,2.0,148.46
20071005,113,0.0,0.0,0.0,1.0,215.56
20071005,116,0.0,0.0,0.0,1.0,209.96
20071005,117,0.0,0.0,0.0,2.0,379.82
20071006,18,0.0,19.0,13820.41,1.0,727.39
20071006,19,0.0,0.0,0.0,1.0,717.86
20071006,21,0.0,0.0,0.0,2.0,1402.48
20071006,22,0.0,0.0,0.0,2.0,1460.44
20071006,23,0.0,0.0,0.0,1.0,665.64
20071006,25,0.0,0.0,0.0,1.0,990.01
20071006,29,0.0,0.0,0.0,1.0,431.8
20071006,31,0.0,0.0,0.0,2.0,1122.96
20071006,32,0.0,0.0,0.0,1.0,455.14
20071006,77,0.0,0.0,0.0,1.0,637.95
20071006,78,0.0,0.0,0.0,1.0,634.7
20071006,88,0.0,0.0,0.0,2.0,1618.12
20071006,89,0.0,0.0,0.0,1.0,676.65
20071006,93,0.0,0.0,0.0,1.0,405.45
20071006,94,0.0,0.0,0.0,1.0,376.14
20071006,103,0.0,0.0,0.0,1.0,263.56
20071006,104,0.0,0.0,0.0,1.0,309.1
20071006,105,0.0,0.0,0.0,1.0,304.38
20071006,106,0.0,0.0,0.0,1.0,81.53
20071006,117,0.0,0.0,0.0,2.0,378.58
20071007,18,0.0,0.0,0.0,2.0,1458.7
20071007,23,0.0,12.0,7982.88,1.0,665.24
20071007,29,0.0,17.0,7319.35,1.0,430.55
20071007,30,0.0,0.0,0.0,1.0,492.07
20071007,32,0.0,14.0,6385.96,0.0,0.0
20071007,33,0.0,0.0,0.0,1.0,400.11
20071007,77,0.0,0.0,0.0,1.0,638.14
20071007,78,0.0,0.0,0.0,1.0,631.98
20071007,81,0.0,0.0,0.0,1.0,183.69
20071007,93,0.0,18.0,7304.04,0.0,0.0
20071007,94,0.0,0.0,0.0,1.0,375.62
20071007,97,0.0,0.0,0.0,1.0,720.59
20071007,101,0.0,0.0,0.0,1.0,161.65
20071007,102,0.0,0.0,0.0,1.0,323.43
20071007,116,0.0,0.0,0.0,2.0,418.24
20071007,117,0.0,0.0,0.0,2.0,376.94
20071007,118,0.0,0.0,0.0,1.0,218.22
20071008,18,0.0,0.0,0.0,1.0,729.2
20071008,19,0.0,0.0,0.0,1.0,718.65
20071008,20,0.0,0.0,0.0,1.0,733.7
20071008,21,0.0,0.0,0.0,1.0,700.11
20071008,26,0.0,0.0,0.0,2.0,1644.8
20071008,29,0.0,0.0,0.0,1.0,428.65
20071008,30,0.0,0.0,0.0,1.0,491.68
20071008,31,0.0,0.0,0.0,2.0,1117.12
20071008,32,0.0,0.0,0.0,1.0,456.05
20071008,33,0.0,0.0,0.0,2.0,801.66
20071008,76,0.0,0.0,0.0,1.0,447.31
20071008,79,0.0,0.0,0.0,1.0,474.34
20071008,82,0.0,0.0,0.0,1.0,209.88
20071008,88,0.0,0.0,0.0,2.0,1611.82
20071008,93,0.0,0.0,0.0,1.0,404.11
20071008,97,0.0,0.0,0.0,1.0,721.38
20071008,102,0.0,0.0,0.0,2.0,644.4
20071008,103,0.0,0.0,0.0,2.0,524.54
20071008,109,0.0,0.0,0.0,1.0,73.88
20071008,110,0.0,0.0,0.0,1.0,64.2
20071008,112,0.0,0.0,0.0,1.0,158.56
20071008,115,0.0,0.0,0.0,1.0,210.63
20071008,117,0.0,0.0,0.0,1.0,188.09
20071008,118,0.0,0.0,0.0,2.0,437.24
20071009,18,0.0,0.0,0.0,2.0,1451.26
20071009,19,0.0,0.0,0.0,1.0,718.65
20071009,20,0.0,0.0,0.0,1.0,730.91
20071009,23,0.0,0.0,0.0,1.0,670.17
20071009,25,0.0,0.0,0.0,1.0,996.55
20071009,76,0.0,15.0,6686.85,2.0,891.58
20071009,77,0.0,0.0,0.0,2.0,1270.28
20071009,78,0.0,0.0,0.0,1.0,631.02
20071009,79,0.0,0.0,0.0,1.0,474.62
20071009,89,0.0,0.0,0.0,1.0,676.58
20071009,92,0.0,0.0,0.0,2.0,815.08
20071009,95,0.0,0.0,0.0,1.0,715.14
20071009,102,0.0,0.0,0.0,2.0,646.52
20071010,18,0.0,0.0,0.0,1.0,726.36
20071010,19,0.0,0.0,0.0,1.0,721.38
20071010,20,0.0,0.0,0.0,1.0,731.56
20071010,21,0.0,0.0,0.0,1.0,703.41
20071010,22,0.0,0.0,0.0,1.0,726.21
20071010,23,0.0,0.0,0.0,2.0,1335.38
20071010,28,0.0,0.0,0.0,1.0,919.01
20071010,30,0.0,0.0,0.0,2.0,980.7
20071010,32,0.0,0.0,0.0,1.0,458.74
20071010,100,0.0,0.0,0.0,1.0,193.44
20071010,104,0.0,0.0,0.0,1.0,308.42
20071010,116,0.0,0.0,0.0,1.0,209.64
20071010,117,0.0,0.0,0.0,1.0,186.69
20071010,118,0.0,0.0,0.0,1.0,219.12
20071011,18,0.0,0.0,0.0,1.0,726.28
20071011,19,0.0,0.0,0.0,1.0,723.76
20071011,20,0.0,0.0,0.0,1.0,733.39
20071011,22,0.0,0.0,0.0,1.0,723.37
20071011,23,0.0,0.0,0.0,3.0,1996.47
20071011,26,0.0,0.0,0.0,1.0,827.76
20071011,32,0.0,0.0,0.0,1.0,457.37
20071011,88,0.0,0.0,0.0,1.0,807.03
20071011,89,0.0,0.0,0.0,1.0,671.78
20071011,90,0.0,0.0,0.0,1.0,730.24
20071011,92,0.0,0.0,0.0,1.0,407.94
20071011,93,0.0,0.0,0.0,1.0,404.92
20071011,95,0.0,0.0,0.0,1.0,719.79
20071011,98,0.0,0.0,0.0,2.0,1192.46
20071011,105,0.0,0.0,0.0,1.0,304.5
20071011,115,0.0,0.0,0.0,1.0,210.91
20071011,116,0.0,0.0,0.0,3.0,628.05
20071012,18,0.0,0.0,0.0,1.0,726.79
